,keyword,type,date,index
0,黑便,pc,2021-07-20,57
0,黑便,pc,2021-07-21,57
0,黑便,pc,2021-07-22,57
0,黑便,pc,2021-07-23,59
0,黑便,pc,2021-07-24,0
0,黑便,pc,2021-07-25,0
0,黑便,pc,2021-07-26,0
0,黑便,pc,2021-07-27,59
0,黑便,pc,2021-07-28,0
0,黑便,pc,2021-07-29,0
0,黑便,pc,2021-07-30,0
0,黑便,pc,2021-07-31,59
0,黑便,pc,2021-08-01,57
0,黑便,pc,2021-08-02,63
0,黑便,pc,2021-08-03,0
0,黑便,pc,2021-08-04,0
0,黑便,pc,2021-08-05,57
0,黑便,pc,2021-08-06,57
0,黑便,pc,2021-08-07,0
0,黑便,pc,2021-08-08,0
0,黑便,pc,2021-08-09,0
0,黑便,pc,2021-08-10,0
0,黑便,pc,2021-08-11,57
0,黑便,pc,2021-08-12,63
0,黑便,pc,2021-08-13,57
0,黑便,pc,2021-08-14,0
0,黑便,pc,2021-08-15,57
0,黑便,pc,2021-08-16,0
0,黑便,pc,2021-08-17,0
0,黑便,pc,2021-08-18,57
0,黑便,pc,2021-08-19,0
0,黑便,pc,2021-08-20,0
0,黑便,pc,2021-08-21,0
0,黑便,pc,2021-08-22,0
0,黑便,pc,2021-08-23,57
0,黑便,pc,2021-08-24,61
0,黑便,pc,2021-08-25,61
0,黑便,pc,2021-08-26,0
0,黑便,pc,2021-08-27,0
0,黑便,pc,2021-08-28,0
0,黑便,pc,2021-08-29,0
0,黑便,pc,2021-08-30,0
0,黑便,pc,2021-08-31,0
0,黑便,pc,2021-09-01,57
0,黑便,pc,2021-09-02,59
0,黑便,pc,2021-09-03,0
0,黑便,pc,2021-09-04,61
0,黑便,pc,2021-09-05,59
0,黑便,pc,2021-09-06,63
0,黑便,pc,2021-09-07,57
0,黑便,pc,2021-09-08,66
0,黑便,pc,2021-09-09,57
0,黑便,pc,2021-09-10,61
0,黑便,pc,2021-09-11,57
0,黑便,pc,2021-09-12,61
0,黑便,pc,2021-09-13,63
0,黑便,pc,2021-09-14,0
0,黑便,pc,2021-09-15,59
0,黑便,pc,2021-09-16,0
0,黑便,pc,2021-09-17,59
0,黑便,pc,2021-09-18,59
0,黑便,pc,2021-09-19,0
0,黑便,pc,2021-09-20,0
0,黑便,pc,2021-09-21,0
0,黑便,pc,2021-09-22,0
0,黑便,pc,2021-09-23,57
0,黑便,pc,2021-09-24,61
0,黑便,pc,2021-09-25,57
0,黑便,pc,2021-09-26,57
0,黑便,pc,2021-09-27,0
0,黑便,pc,2021-09-28,59
0,黑便,pc,2021-09-29,57
0,黑便,pc,2021-09-30,57
0,黑便,pc,2021-10-01,0
0,黑便,pc,2021-10-02,57
0,黑便,pc,2021-10-03,57
0,黑便,pc,2021-10-04,57
0,黑便,pc,2021-10-05,0
0,黑便,pc,2021-10-06,59
0,黑便,pc,2021-10-07,57
0,黑便,pc,2021-10-08,57
0,黑便,pc,2021-10-09,57
0,黑便,pc,2021-10-10,0
0,黑便,pc,2021-10-11,57
0,黑便,pc,2021-10-12,57
0,黑便,pc,2021-10-13,59
0,黑便,pc,2021-10-14,0
0,黑便,pc,2021-10-15,0
0,黑便,pc,2021-10-16,63
0,黑便,pc,2021-10-17,57
0,黑便,pc,2021-10-18,57
0,黑便,pc,2021-10-19,0
0,黑便,pc,2021-10-20,0
0,黑便,pc,2021-10-21,57
0,黑便,pc,2021-10-22,57
0,黑便,pc,2021-10-23,57
0,黑便,pc,2021-10-24,0
0,黑便,pc,2021-10-25,57
0,黑便,pc,2021-10-26,0
0,黑便,pc,2021-10-27,0
0,黑便,pc,2021-10-28,0
0,黑便,pc,2021-10-29,57
0,黑便,pc,2021-10-30,0
0,黑便,pc,2021-10-31,0
0,黑便,pc,2021-11-01,59
0,黑便,pc,2021-11-02,0
0,黑便,pc,2021-11-03,0
0,黑便,pc,2021-11-04,57
0,黑便,pc,2021-11-05,0
0,黑便,pc,2021-11-06,61
0,黑便,pc,2021-11-07,59
0,黑便,pc,2021-11-08,57
0,黑便,pc,2021-11-09,61
0,黑便,pc,2021-11-10,57
0,黑便,pc,2021-11-11,0
0,黑便,pc,2021-11-12,0
0,黑便,pc,2021-11-13,0
0,黑便,pc,2021-11-14,57
0,黑便,pc,2021-11-15,57
0,黑便,pc,2021-11-16,0
0,黑便,pc,2021-11-17,57
0,黑便,pc,2021-11-18,57
0,黑便,pc,2021-11-19,57
0,黑便,pc,2021-11-20,59
0,黑便,pc,2021-11-21,57
0,黑便,pc,2021-11-22,0
0,黑便,pc,2021-11-23,59
0,黑便,pc,2021-11-24,59
0,黑便,pc,2021-11-25,61
0,黑便,pc,2021-11-26,57
0,黑便,pc,2021-11-27,59
0,黑便,pc,2021-11-28,57
0,黑便,pc,2021-11-29,61
0,黑便,pc,2021-11-30,0
0,黑便,pc,2021-12-01,57
0,黑便,pc,2021-12-02,0
0,黑便,pc,2021-12-03,0
0,黑便,pc,2021-12-04,0
0,黑便,pc,2021-12-05,59
0,黑便,pc,2021-12-06,57
0,黑便,pc,2021-12-07,0
0,黑便,pc,2021-12-08,57
0,黑便,pc,2021-12-09,59
0,黑便,pc,2021-12-10,0
0,黑便,pc,2021-12-11,57
0,黑便,wise,2021-02-14,87
0,黑便,wise,2021-02-15,79
0,黑便,wise,2021-02-16,93
0,黑便,wise,2021-02-17,86
0,黑便,wise,2021-02-18,89
0,黑便,wise,2021-02-19,92
0,黑便,wise,2021-02-20,86
0,黑便,wise,2021-02-21,93
0,黑便,wise,2021-02-22,86
0,黑便,wise,2021-02-23,74
0,黑便,wise,2021-02-24,84
0,黑便,wise,2021-02-25,89
0,黑便,wise,2021-02-26,84
0,黑便,wise,2021-02-27,86
0,黑便,wise,2021-02-28,78
0,黑便,wise,2021-03-01,83
0,黑便,wise,2021-03-02,89
0,黑便,wise,2021-03-03,97
0,黑便,wise,2021-03-04,82
0,黑便,wise,2021-03-05,80
0,黑便,wise,2021-03-06,93
0,黑便,wise,2021-03-07,99
0,黑便,wise,2021-03-08,87
0,黑便,wise,2021-03-09,86
0,黑便,wise,2021-03-10,91
0,黑便,wise,2021-03-11,96
0,黑便,wise,2021-03-12,95
0,黑便,wise,2021-03-13,105
0,黑便,wise,2021-03-14,91
0,黑便,wise,2021-03-15,96
0,黑便,wise,2021-03-16,87
0,黑便,wise,2021-03-17,113
0,黑便,wise,2021-03-18,95
0,黑便,wise,2021-03-19,91
0,黑便,wise,2021-03-20,91
0,黑便,wise,2021-03-21,96
0,黑便,wise,2021-03-22,108
0,黑便,wise,2021-03-23,102
0,黑便,wise,2021-03-24,91
0,黑便,wise,2021-03-25,97
0,黑便,wise,2021-03-26,86
0,黑便,wise,2021-03-27,104
0,黑便,wise,2021-03-28,89
0,黑便,wise,2021-03-29,96
0,黑便,wise,2021-03-30,105
0,黑便,wise,2021-03-31,108
0,黑便,wise,2021-04-01,96
0,黑便,wise,2021-04-02,100
0,黑便,wise,2021-04-03,99
0,黑便,wise,2021-04-04,93
0,黑便,wise,2021-04-05,97
0,黑便,wise,2021-04-06,91
0,黑便,wise,2021-04-07,95
0,黑便,wise,2021-04-08,95
0,黑便,wise,2021-04-09,104
0,黑便,wise,2021-04-10,87
0,黑便,wise,2021-04-11,108
0,黑便,wise,2021-04-12,112
0,黑便,wise,2021-04-13,97
0,黑便,wise,2021-04-14,91
0,黑便,wise,2021-04-15,92
0,黑便,wise,2021-04-16,109
0,黑便,wise,2021-04-17,109
0,黑便,wise,2021-04-18,119
0,黑便,wise,2021-04-19,109
0,黑便,wise,2021-04-20,105
0,黑便,wise,2021-04-21,109
0,黑便,wise,2021-04-22,117
0,黑便,wise,2021-04-23,96
0,黑便,wise,2021-04-24,112
0,黑便,wise,2021-04-25,97
0,黑便,wise,2021-04-26,105
0,黑便,wise,2021-04-27,104
0,黑便,wise,2021-04-28,79
0,黑便,wise,2021-04-29,108
0,黑便,wise,2021-04-30,86
0,黑便,wise,2021-05-01,89
0,黑便,wise,2021-05-02,93
0,黑便,wise,2021-05-03,89
0,黑便,wise,2021-05-04,84
0,黑便,wise,2021-05-05,92
0,黑便,wise,2021-05-06,108
0,黑便,wise,2021-05-07,99
0,黑便,wise,2021-05-08,86
0,黑便,wise,2021-05-09,78
0,黑便,wise,2021-05-10,105
0,黑便,wise,2021-05-11,91
0,黑便,wise,2021-05-12,86
0,黑便,wise,2021-05-13,93
0,黑便,wise,2021-05-14,104
0,黑便,wise,2021-05-15,96
0,黑便,wise,2021-05-16,92
0,黑便,wise,2021-05-17,99
0,黑便,wise,2021-05-18,99
0,黑便,wise,2021-05-19,118
0,黑便,wise,2021-05-20,83
0,黑便,wise,2021-05-21,95
0,黑便,wise,2021-05-22,110
0,黑便,wise,2021-05-23,104
0,黑便,wise,2021-05-24,125
0,黑便,wise,2021-05-25,104
0,黑便,wise,2021-05-26,102
0,黑便,wise,2021-05-27,104
0,黑便,wise,2021-05-28,117
0,黑便,wise,2021-05-29,117
0,黑便,wise,2021-05-30,99
0,黑便,wise,2021-05-31,130
0,黑便,wise,2021-06-01,113
0,黑便,wise,2021-06-02,100
0,黑便,wise,2021-06-03,122
0,黑便,wise,2021-06-04,104
0,黑便,wise,2021-06-05,110
0,黑便,wise,2021-06-06,110
0,黑便,wise,2021-06-07,97
0,黑便,wise,2021-06-08,93
0,黑便,wise,2021-06-09,105
0,黑便,wise,2021-06-10,110
0,黑便,wise,2021-06-11,117
0,黑便,wise,2021-06-12,96
0,黑便,wise,2021-06-13,106
0,黑便,wise,2021-06-14,105
0,黑便,wise,2021-06-15,112
0,黑便,wise,2021-06-16,104
0,黑便,wise,2021-06-17,87
0,黑便,wise,2021-06-18,93
0,黑便,wise,2021-06-19,97
0,黑便,wise,2021-06-20,100
0,黑便,wise,2021-06-21,102
0,黑便,wise,2021-06-22,96
0,黑便,wise,2021-06-23,93
0,黑便,wise,2021-06-24,102
0,黑便,wise,2021-06-25,110
0,黑便,wise,2021-06-26,80
0,黑便,wise,2021-06-27,95
0,黑便,wise,2021-06-28,89
0,黑便,wise,2021-06-29,96
0,黑便,wise,2021-06-30,117
0,黑便,wise,2021-07-01,123
0,黑便,wise,2021-07-02,93
0,黑便,wise,2021-07-03,104
0,黑便,wise,2021-07-04,87
0,黑便,wise,2021-07-05,82
0,黑便,wise,2021-07-06,105
0,黑便,wise,2021-07-07,96
0,黑便,wise,2021-07-08,97
0,黑便,wise,2021-07-09,99
0,黑便,wise,2021-07-10,102
0,黑便,wise,2021-07-11,99
0,黑便,wise,2021-07-12,102
0,黑便,wise,2021-07-13,97
0,黑便,wise,2021-07-14,96
0,黑便,wise,2021-07-15,87
0,黑便,wise,2021-07-16,104
0,黑便,wise,2021-07-17,100
0,黑便,wise,2021-07-18,108
0,黑便,wise,2021-07-19,95
0,黑便,wise,2021-07-20,95
0,黑便,wise,2021-07-21,99
0,黑便,wise,2021-07-22,93
0,黑便,wise,2021-07-23,105
0,黑便,wise,2021-07-24,87
0,黑便,wise,2021-07-25,93
0,黑便,wise,2021-07-26,99
0,黑便,wise,2021-07-27,97
0,黑便,wise,2021-07-28,99
0,黑便,wise,2021-07-29,95
0,黑便,wise,2021-07-30,93
0,黑便,wise,2021-07-31,106
0,黑便,wise,2021-08-01,86
0,黑便,wise,2021-08-02,91
0,黑便,wise,2021-08-03,93
0,黑便,wise,2021-08-04,96
0,黑便,wise,2021-08-05,95
0,黑便,wise,2021-08-06,84
0,黑便,wise,2021-08-07,79
0,黑便,wise,2021-08-08,91
0,黑便,wise,2021-08-09,84
0,黑便,wise,2021-08-10,84
0,黑便,wise,2021-08-11,123
0,黑便,wise,2021-08-12,97
0,黑便,wise,2021-08-13,106
0,黑便,wise,2021-08-14,95
0,黑便,wise,2021-08-15,104
0,黑便,wise,2021-08-16,97
0,黑便,wise,2021-08-17,112
0,黑便,wise,2021-08-18,92
0,黑便,wise,2021-08-19,92
0,黑便,wise,2021-08-20,106
0,黑便,wise,2021-08-21,93
0,黑便,wise,2021-08-22,99
0,黑便,wise,2021-08-23,99
0,黑便,wise,2021-08-24,110
0,黑便,wise,2021-08-25,115
0,黑便,wise,2021-08-26,112
0,黑便,wise,2021-08-27,99
0,黑便,wise,2021-08-28,95
0,黑便,wise,2021-08-29,106
0,黑便,wise,2021-08-30,105
0,黑便,wise,2021-08-31,89
0,黑便,wise,2021-09-01,87
0,黑便,wise,2021-09-02,92
0,黑便,wise,2021-09-03,97
0,黑便,wise,2021-09-04,95
0,黑便,wise,2021-09-05,89
0,黑便,wise,2021-09-06,99
0,黑便,wise,2021-09-07,96
0,黑便,wise,2021-09-08,138
0,黑便,wise,2021-09-09,102
0,黑便,wise,2021-09-10,117
0,黑便,wise,2021-09-11,121
0,黑便,wise,2021-09-12,100
0,黑便,wise,2021-09-13,135
0,黑便,wise,2021-09-14,100
0,黑便,wise,2021-09-15,99
0,黑便,wise,2021-09-16,97
0,黑便,wise,2021-09-17,121
0,黑便,wise,2021-09-18,100
0,黑便,wise,2021-09-19,102
0,黑便,wise,2021-09-20,99
0,黑便,wise,2021-09-21,99
0,黑便,wise,2021-09-22,104
0,黑便,wise,2021-09-23,117
0,黑便,wise,2021-09-24,106
0,黑便,wise,2021-09-25,100
0,黑便,wise,2021-09-26,93
0,黑便,wise,2021-09-27,95
0,黑便,wise,2021-09-28,113
0,黑便,wise,2021-09-29,100
0,黑便,wise,2021-09-30,86
0,黑便,wise,2021-10-01,92
0,黑便,wise,2021-10-02,108
0,黑便,wise,2021-10-03,95
0,黑便,wise,2021-10-04,89
0,黑便,wise,2021-10-05,113
0,黑便,wise,2021-10-06,97
0,黑便,wise,2021-10-07,102
0,黑便,wise,2021-10-08,118
0,黑便,wise,2021-10-09,92
0,黑便,wise,2021-10-10,100
0,黑便,wise,2021-10-11,108
0,黑便,wise,2021-10-12,109
0,黑便,wise,2021-10-13,148
0,黑便,wise,2021-10-14,125
0,黑便,wise,2021-10-15,102
0,黑便,wise,2021-10-16,105
0,黑便,wise,2021-10-17,89
0,黑便,wise,2021-10-18,113
0,黑便,wise,2021-10-19,102
0,黑便,wise,2021-10-20,115
0,黑便,wise,2021-10-21,113
0,黑便,wise,2021-10-22,96
0,黑便,wise,2021-10-23,87
0,黑便,wise,2021-10-24,104
0,黑便,wise,2021-10-25,95
0,黑便,wise,2021-10-26,108
0,黑便,wise,2021-10-27,104
0,黑便,wise,2021-10-28,102
0,黑便,wise,2021-10-29,87
0,黑便,wise,2021-10-30,91
0,黑便,wise,2021-10-31,115
0,黑便,wise,2021-11-01,106
0,黑便,wise,2021-11-02,108
0,黑便,wise,2021-11-03,105
0,黑便,wise,2021-11-04,97
0,黑便,wise,2021-11-05,92
0,黑便,wise,2021-11-06,87
0,黑便,wise,2021-11-07,102
0,黑便,wise,2021-11-08,119
0,黑便,wise,2021-11-09,99
0,黑便,wise,2021-11-10,91
0,黑便,wise,2021-11-11,112
0,黑便,wise,2021-11-12,115
0,黑便,wise,2021-11-13,108
0,黑便,wise,2021-11-14,100
0,黑便,wise,2021-11-15,102
0,黑便,wise,2021-11-16,122
0,黑便,wise,2021-11-17,89
0,黑便,wise,2021-11-18,139
0,黑便,wise,2021-11-19,93
0,黑便,wise,2021-11-20,106
0,黑便,wise,2021-11-21,128
0,黑便,wise,2021-11-22,126
0,黑便,wise,2021-11-23,115
0,黑便,wise,2021-11-24,108
0,黑便,wise,2021-11-25,112
0,黑便,wise,2021-11-26,118
0,黑便,wise,2021-11-27,95
0,黑便,wise,2021-11-28,86
0,黑便,wise,2021-11-29,105
0,黑便,wise,2021-11-30,104
0,黑便,wise,2021-12-01,106
0,黑便,wise,2021-12-02,108
0,黑便,wise,2021-12-03,89
0,黑便,wise,2021-12-04,108
0,黑便,wise,2021-12-05,106
0,黑便,wise,2021-12-06,97
0,黑便,wise,2021-12-07,104
0,黑便,wise,2021-12-08,89
0,黑便,wise,2021-12-09,118
0,黑便,wise,2021-12-10,109
0,黑便,wise,2021-12-11,102
0,胃镜,all,2021-02-14,57
0,胃镜,all,2021-02-15,140
0,胃镜,all,2021-02-16,86
0,胃镜,all,2021-02-17,130
0,胃镜,all,2021-02-18,233
0,胃镜,all,2021-02-19,216
0,胃镜,all,2021-02-20,232
0,胃镜,all,2021-02-21,194
0,胃镜,all,2021-02-22,251
0,胃镜,all,2021-02-23,259
0,胃镜,all,2021-02-24,268
0,胃镜,all,2021-02-25,241
0,胃镜,all,2021-02-26,203
0,胃镜,all,2021-02-27,214
0,胃镜,all,2021-02-28,216
0,胃镜,all,2021-03-01,245
0,胃镜,all,2021-03-02,255
0,胃镜,all,2021-03-03,251
0,胃镜,all,2021-03-04,248
0,胃镜,all,2021-03-05,235
0,胃镜,all,2021-03-06,227
0,胃镜,all,2021-03-07,134
0,胃镜,all,2021-03-08,248
0,胃镜,all,2021-03-09,256
0,胃镜,all,2021-03-10,241
0,胃镜,all,2021-03-11,267
0,胃镜,all,2021-03-12,261
0,胃镜,all,2021-03-13,211
0,胃镜,all,2021-03-14,188
0,胃镜,all,2021-03-15,250
0,胃镜,all,2021-03-16,246
0,胃镜,all,2021-03-17,244
0,胃镜,all,2021-03-18,250
0,胃镜,all,2021-03-19,220
0,胃镜,all,2021-03-20,231
0,胃镜,all,2021-03-21,217
0,胃镜,all,2021-03-22,254
0,胃镜,all,2021-03-23,252
0,胃镜,all,2021-03-24,246
0,胃镜,all,2021-03-25,246
0,胃镜,all,2021-03-26,249
0,胃镜,all,2021-03-27,205
0,胃镜,all,2021-03-28,195
0,胃镜,all,2021-03-29,252
0,胃镜,all,2021-03-30,249
0,胃镜,all,2021-03-31,242
0,胃镜,all,2021-04-01,228
0,胃镜,all,2021-04-02,217
0,胃镜,all,2021-04-03,174
0,胃镜,all,2021-04-04,169
0,胃镜,all,2021-04-05,199
0,胃镜,all,2021-04-06,264
0,胃镜,all,2021-04-07,254
0,胃镜,all,2021-04-08,223
0,胃镜,all,2021-04-09,253
0,胃镜,all,2021-04-10,200
0,胃镜,all,2021-04-11,207
0,胃镜,all,2021-04-12,266
0,胃镜,all,2021-04-13,259
0,胃镜,all,2021-04-14,230
0,胃镜,all,2021-04-15,266
0,胃镜,all,2021-04-16,223
0,胃镜,all,2021-04-17,223
0,胃镜,all,2021-04-18,221
0,胃镜,all,2021-04-19,253
0,胃镜,all,2021-04-20,261
0,胃镜,all,2021-04-21,261
0,胃镜,all,2021-04-22,243
0,胃镜,all,2021-04-23,224
0,胃镜,all,2021-04-24,207
0,胃镜,all,2021-04-25,240
0,胃镜,all,2021-04-26,240
0,胃镜,all,2021-04-27,252
0,胃镜,all,2021-04-28,236
0,胃镜,all,2021-04-29,216
0,胃镜,all,2021-04-30,202
0,胃镜,all,2021-05-01,154
0,胃镜,all,2021-05-02,159
0,胃镜,all,2021-05-03,214
0,胃镜,all,2021-05-04,200
0,胃镜,all,2021-05-05,198
0,胃镜,all,2021-05-06,262
0,胃镜,all,2021-05-07,222
0,胃镜,all,2021-05-08,218
0,胃镜,all,2021-05-09,155
0,胃镜,all,2021-05-10,250
0,胃镜,all,2021-05-11,248
0,胃镜,all,2021-05-12,229
0,胃镜,all,2021-05-13,235
0,胃镜,all,2021-05-14,215
0,胃镜,all,2021-05-15,199
0,胃镜,all,2021-05-16,164
0,胃镜,all,2021-05-17,228
0,胃镜,all,2021-05-18,219
0,胃镜,all,2021-05-19,227
0,胃镜,all,2021-05-20,196
0,胃镜,all,2021-05-21,230
0,胃镜,all,2021-05-22,148
0,胃镜,all,2021-05-23,180
0,胃镜,all,2021-05-24,226
0,胃镜,all,2021-05-25,225
0,胃镜,all,2021-05-26,221
0,胃镜,all,2021-05-27,213
0,胃镜,all,2021-05-28,197
0,胃镜,all,2021-05-29,160
0,胃镜,all,2021-05-30,189
0,胃镜,all,2021-05-31,221
0,胃镜,all,2021-06-01,148
0,胃镜,all,2021-06-02,172
0,胃镜,all,2021-06-03,208
0,胃镜,all,2021-06-04,177
0,胃镜,all,2021-06-05,148
0,胃镜,all,2021-06-06,154
0,胃镜,all,2021-06-07,225
0,胃镜,all,2021-06-08,223
0,胃镜,all,2021-06-09,199
0,胃镜,all,2021-06-10,185
0,胃镜,all,2021-06-11,178
0,胃镜,all,2021-06-12,79
0,胃镜,all,2021-06-13,64
0,胃镜,all,2021-06-14,70
0,胃镜,all,2021-06-15,221
0,胃镜,all,2021-06-16,203
0,胃镜,all,2021-06-17,207
0,胃镜,all,2021-06-18,159
0,胃镜,all,2021-06-19,141
0,胃镜,all,2021-06-20,139
0,胃镜,all,2021-06-21,202
0,胃镜,all,2021-06-22,192
0,胃镜,all,2021-06-23,225
0,胃镜,all,2021-06-24,215
0,胃镜,all,2021-06-25,178
0,胃镜,all,2021-06-26,146
0,胃镜,all,2021-06-27,141
0,胃镜,all,2021-06-28,227
0,胃镜,all,2021-06-29,210
0,胃镜,all,2021-06-30,215
0,胃镜,all,2021-07-01,223
0,胃镜,all,2021-07-02,221
0,胃镜,all,2021-07-03,215
0,胃镜,all,2021-07-04,168
0,胃镜,all,2021-07-05,241
0,胃镜,all,2021-07-06,225
0,胃镜,all,2021-07-07,218
0,胃镜,all,2021-07-08,205
0,胃镜,all,2021-07-09,178
0,胃镜,all,2021-07-10,166
0,胃镜,all,2021-07-11,132
0,胃镜,all,2021-07-12,221
0,胃镜,all,2021-07-13,214
0,胃镜,all,2021-07-14,223
0,胃镜,all,2021-07-15,212
0,胃镜,all,2021-07-16,221
0,胃镜,all,2021-07-17,186
0,胃镜,all,2021-07-18,223
0,胃镜,all,2021-07-19,251
0,胃镜,all,2021-07-20,233
0,胃镜,all,2021-07-21,233
0,胃镜,all,2021-07-22,218
0,胃镜,all,2021-07-23,229
0,胃镜,all,2021-07-24,184
0,胃镜,all,2021-07-25,158
0,胃镜,all,2021-07-26,241
0,胃镜,all,2021-07-27,220
0,胃镜,all,2021-07-28,222
0,胃镜,all,2021-07-29,170
0,胃镜,all,2021-07-30,159
0,胃镜,all,2021-07-31,134
0,胃镜,all,2021-08-01,142
0,胃镜,all,2021-08-02,218
0,胃镜,all,2021-08-03,231
0,胃镜,all,2021-08-04,208
0,胃镜,all,2021-08-05,221
0,胃镜,all,2021-08-06,218
0,胃镜,all,2021-08-07,92
0,胃镜,all,2021-08-08,162
0,胃镜,all,2021-08-09,254
0,胃镜,all,2021-08-10,240
0,胃镜,all,2021-08-11,227
0,胃镜,all,2021-08-12,226
0,胃镜,all,2021-08-13,196
0,胃镜,all,2021-08-14,126
0,胃镜,all,2021-08-15,165
0,胃镜,all,2021-08-16,240
0,胃镜,all,2021-08-17,233
0,胃镜,all,2021-08-18,231
0,胃镜,all,2021-08-19,235
0,胃镜,all,2021-08-20,213
0,胃镜,all,2021-08-21,161
0,胃镜,all,2021-08-22,117
0,胃镜,all,2021-08-23,230
0,胃镜,all,2021-08-24,243
0,胃镜,all,2021-08-25,250
0,胃镜,all,2021-08-26,221
0,胃镜,all,2021-08-27,187
0,胃镜,all,2021-08-28,156
0,胃镜,all,2021-08-29,165
0,胃镜,all,2021-08-30,223
0,胃镜,all,2021-08-31,207
0,胃镜,all,2021-09-01,219
0,胃镜,all,2021-09-02,182
0,胃镜,all,2021-09-03,213
0,胃镜,all,2021-09-04,185
0,胃镜,all,2021-09-05,180
0,胃镜,all,2021-09-06,215
0,胃镜,all,2021-09-07,208
0,胃镜,all,2021-09-08,282
0,胃镜,all,2021-09-09,229
0,胃镜,all,2021-09-10,209
0,胃镜,all,2021-09-11,200
0,胃镜,all,2021-09-12,174
0,胃镜,all,2021-09-13,195
0,胃镜,all,2021-09-14,174
0,胃镜,all,2021-09-15,182
0,胃镜,all,2021-09-16,182
0,胃镜,all,2021-09-17,187
0,胃镜,all,2021-09-18,150
0,胃镜,all,2021-09-19,147
0,胃镜,all,2021-09-20,161
0,胃镜,all,2021-09-21,130
0,胃镜,all,2021-09-22,202
0,胃镜,all,2021-09-23,201
0,胃镜,all,2021-09-24,180
0,胃镜,all,2021-09-25,172
0,胃镜,all,2021-09-26,213
0,胃镜,all,2021-09-27,205
0,胃镜,all,2021-09-28,191
0,胃镜,all,2021-09-29,196
0,胃镜,all,2021-09-30,173
0,胃镜,all,2021-10-01,131
0,胃镜,all,2021-10-02,131
0,胃镜,all,2021-10-03,158
0,胃镜,all,2021-10-04,172
0,胃镜,all,2021-10-05,147
0,胃镜,all,2021-10-06,152
0,胃镜,all,2021-10-07,196
0,胃镜,all,2021-10-08,219
0,胃镜,all,2021-10-09,196
0,胃镜,all,2021-10-10,180
0,胃镜,all,2021-10-11,215
0,胃镜,all,2021-10-12,195
0,胃镜,all,2021-10-13,194
0,胃镜,all,2021-10-14,196
0,胃镜,all,2021-10-15,210
0,胃镜,all,2021-10-16,150
0,胃镜,all,2021-10-17,136
0,胃镜,all,2021-10-18,206
0,胃镜,all,2021-10-19,226
0,胃镜,all,2021-10-20,211
0,胃镜,all,2021-10-21,150
0,胃镜,all,2021-10-22,167
0,胃镜,all,2021-10-23,150
0,胃镜,all,2021-10-24,135
0,胃镜,all,2021-10-25,202
0,胃镜,all,2021-10-26,198
0,胃镜,all,2021-10-27,240
0,胃镜,all,2021-10-28,194
0,胃镜,all,2021-10-29,189
0,胃镜,all,2021-10-30,217
0,胃镜,all,2021-10-31,229
0,胃镜,all,2021-11-01,243
0,胃镜,all,2021-11-02,246
0,胃镜,all,2021-11-03,242
0,胃镜,all,2021-11-04,243
0,胃镜,all,2021-11-05,234
0,胃镜,all,2021-11-06,160
0,胃镜,all,2021-11-07,128
0,胃镜,all,2021-11-08,222
0,胃镜,all,2021-11-09,182
0,胃镜,all,2021-11-10,166
0,胃镜,all,2021-11-11,165
0,胃镜,all,2021-11-12,161
0,胃镜,all,2021-11-13,150
0,胃镜,all,2021-11-14,165
0,胃镜,all,2021-11-15,235
0,胃镜,all,2021-11-16,216
0,胃镜,all,2021-11-17,228
0,胃镜,all,2021-11-18,219
0,胃镜,all,2021-11-19,222
0,胃镜,all,2021-11-20,195
0,胃镜,all,2021-11-21,196
0,胃镜,all,2021-11-22,221
0,胃镜,all,2021-11-23,212
0,胃镜,all,2021-11-24,220
0,胃镜,all,2021-11-25,219
0,胃镜,all,2021-11-26,213
0,胃镜,all,2021-11-27,171
0,胃镜,all,2021-11-28,180
0,胃镜,all,2021-11-29,241
0,胃镜,all,2021-11-30,240
0,胃镜,all,2021-12-01,228
0,胃镜,all,2021-12-02,217
0,胃镜,all,2021-12-03,189
0,胃镜,all,2021-12-04,97
0,胃镜,all,2021-12-05,180
0,胃镜,all,2021-12-06,231
0,胃镜,all,2021-12-07,232
0,胃镜,all,2021-12-08,219
0,胃镜,all,2021-12-09,224
0,胃镜,all,2021-12-10,224
0,胃镜,all,2021-12-11,113
0,胃镜,pc,2021-02-14,0
0,胃镜,pc,2021-02-15,57
0,胃镜,pc,2021-02-16,0
0,胃镜,pc,2021-02-17,0
0,胃镜,pc,2021-02-18,63
0,胃镜,pc,2021-02-19,64
0,胃镜,pc,2021-02-20,70
0,胃镜,pc,2021-02-21,66
0,胃镜,pc,2021-02-22,66
0,胃镜,pc,2021-02-23,66
0,胃镜,pc,2021-02-24,64
0,胃镜,pc,2021-02-25,78
0,胃镜,pc,2021-02-26,64
0,胃镜,pc,2021-02-27,63
0,胃镜,pc,2021-02-28,64
0,胃镜,pc,2021-03-01,64
0,胃镜,pc,2021-03-02,72
0,胃镜,pc,2021-03-03,72
0,胃镜,pc,2021-03-04,63
0,胃镜,pc,2021-03-05,72
0,胃镜,pc,2021-03-06,70
0,胃镜,pc,2021-03-07,0
0,胃镜,pc,2021-03-08,78
0,胃镜,pc,2021-03-09,66
0,胃镜,pc,2021-03-10,57
0,胃镜,pc,2021-03-11,74
0,胃镜,pc,2021-03-12,72
0,胃镜,pc,2021-03-13,59
